OTUID,taxonomicClassificationOrig,Domain,Supergroup,Division/Kingdom,Phylum/Class,Level_X,Level_XX,Level_XXX,Level_XXXX,Level_XXXXX,genus_species
Otu639,Main genome;Eukaryota;Opisthokonta;Metazoa;Rotifera;Rotifera (class);X (Rotifera (class));Rotifera (X (Rotifera (class)));XX (Rotifera (X (Rotifera (class))));Rotifera (XX (Rotifera (X (Rotifera (class)))));XXX (Rotifera (XX (Rotifera (X (Rotifera (class))))));Rotifera (XXX (Rotifera (XX (Rotifera (X (Rotifera (class)))))));XXX (Rotifera (XXX (Rotifera (XX (Rotifera (X (Rotifera (class))))))));sp. (XXX (Rotifera (XXX (Rotifera (XX (Rotifera (X (Rotifera (class))))))))),Eukaryota,Opisthokonta,Metazoa,Rotifera,NA,NA,NA,NA,NA,NA
Otu199,Main genome;Eukaryota;Opisthokonta;Metazoa;Craniata;Craniata (class);X (Craniata (class)),Eukaryota,Opisthokonta,Metazoa,Craniata,NA,NA,NA,NA,NA,NA
Otu529,Main genome;Eukaryota;Alveolata;Ciliophora;Spirotrichea;Hypotrichia,Eukaryota,Alveolata,Ciliophora,Spirotrichea,Hypotrichia,NA,NA,NA,NA,NA
Otu768,Main genome;Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta (class);X (Bacillariophyta (class));Raphid-pennate,Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Raphid-pennate,NA,NA,NA,NA,NA
Otu791,Main genome;Eukaryota;Rhizaria;Cercozoa;Endomyxa-Phytomyxea;Phagomyxida;Phagomyxidae;Unknown Phagomyxidae family 6,Eukaryota,Rhizaria,Cercozoa,Endomyxa-Phytomyxea,Phagomyxida,Phagomyxidae,NA,NA,NA,NA
Otu528,Main genome;Eukaryota;Archaeplastida;Chlorophyta;Ulvophyceae;Ulvales-relatives;Ulvales-relatives (order);X (Ulvales-relatives (order));Ulvella;Ulvella (species);Unknown Ulvella (species) strain 1,Eukaryota,Archaeplastida,Chlorophyta,Ulvophyceae,Ulvales-relatives,Ulvella,NA,NA,NA,NA
Otu508,Main genome;Eukaryota;Opisthokonta;Metazoa;Arthropoda;Crustacea;Branchiopoda;Branchiopoda (family);X (Branchiopoda (family));Branchiopoda (X (Branchiopoda (family)));X (Branchiopoda (X (Branchiopoda (family))));sp. (X (Branchiopoda (X (Branchiopoda (family))))),Eukaryota,Opisthokonta,Metazoa,Arthropoda,Crustacea,Branchiopoda,NA,NA,NA,NA
Otu838,Main genome;Eukaryota;Rhizaria;Foraminifera;Globothalamea;Rotaliida,Eukaryota,Rhizaria,Foraminifera,Globothalamea,Rotaliida,NA,NA,NA,NA,NA
Otu830,Main genome;Eukaryota;Stramenopiles;Sagenista;Labyrinthulomycetes;Labyrinthulomycetes (class);X (Labyrinthulomycetes (class));Labyrinthulomycetes (X (Labyrinthulomycetes (class)));X (Labyrinthulomycetes (X (Labyrinthulomycetes (class))));LAB1;Labyrinthulomycetes (LAB1);X (Labyrinthulomycetes (LAB1));LAB6;Labyrinthulomycetes (LAB6);X (Labyrinthulomycetes (LAB6));LAB6 (X (Labyrinthulomycetes (LAB6)));sp. (LAB6 (X (Labyrinthulomycetes (LAB6)))),Eukaryota,Stramenopiles,Sagenista,Labyrinthulomycetes,LAB1,LAB6,NA,NA,NA,NA
Otu833,Main genome;Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Prorocentrales;Prorocentraceae;Prorocentrum;Prorocentrum (genus);Unknown Prorocentrum (genus) species 1,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Prorocentrales,Prorocentraceae,Prorocentrum,NA,NA,NA
Otu832,Main genome;Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta (class);X (Bacillariophyta (class));Unknown X (Bacillariophyta (class)) family 4,Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,NA,NA,NA,NA,NA,NA
Otu835,Main genome;Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Amphidinium;Unknown Amphidinium genus 1,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Amphidinium,NA,NA,NA
Otu834,Main genome;Eukaryota;Stramenopiles;Pseudofungi;Oomycota;Oomycota (class);X (Oomycota (class)),Eukaryota,Stramenopiles,Pseudofungi,Oomycota,NA,NA,NA,NA,NA,NA
Otu837,Main genome;Eukaryota;Opisthokonta;Metazoa;Urochordata;Urochordata (class);X (Urochordata (class));Unknown X (Urochordata (class)) family 1,Eukaryota,Opisthokonta,Metazoa,Urochordata,NA,NA,NA,NA,NA,NA
Otu923,Main genome;Eukaryota;Alveolata;Dinoflagellata;Dinophyceae,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,NA,NA,NA,NA,NA,NA
Otu885,Main genome;Eukaryota;Excavata;Discoba;Discoba (phylum);XX (Discoba (phylum));Jakobida;Stygiellidae;Stygiellidae (genus);STYG1;Stygiellidae (STYG1);STYG1 (Stygiellidae (STYG1));sp. (STYG1 (Stygiellidae (STYG1))),Eukaryota,Excavata,Discoba,Jakobida,Stygiellidae,STYG1,NA,NA,NA,NA
Otu922,Main genome;Eukaryota,Eukaryota,NA,NA,NA,NA,NA,NA,NA,NA,NA
Otu495,Main genome;Eukaryota;Archaeplastida;Chlorophyta;Ulvophyceae;Ulvales-relatives;Ulvales-relatives (order);X (Ulvales-relatives (order)),Eukaryota,Archaeplastida,Chlorophyta,Ulvophyceae,Ulvales-relatives,NA,NA,NA,NA,NA
Otu921,Main genome;Eukaryota;Alveolata;Apicomplexa;Coccidiomorphea,Eukaryota,Alveolata,Apicomplexa,Coccidiomorphea,NA,NA,NA,NA,NA,NA
Otu732,Main genome;Eukaryota;Opisthokonta;Metazoa;Nematoda,Eukaryota,Opisthokonta,Metazoa,Nematoda,NA,NA,NA,NA,NA,NA
Otu733,Main genome;Eukaryota;Alveolata;Ciliophora;Oligohymenophorea;Peritrichia;Vaginicolidae;Vaginicolidae (family);X (Vaginicolidae (family));Vaginicolidae (X (Vaginicolidae (family)));X (Vaginicolidae (X (Vaginicolidae (family))));sp. (X (Vaginicolidae (X (Vaginicolidae (family))))),Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,Peritrichia,Vaginicolidae,NA,NA,NA,NA
Otu730,Main genome;Eukaryota;Rhizaria;Cercozoa;Endomyxa-Phytomyxea;Phagomyxida;Phagomyxidae;Unknown Phagomyxidae family 5,Eukaryota,Rhizaria,Cercozoa,Endomyxa-Phytomyxea,Phagomyxida,Phagomyxidae,NA,NA,NA,NA
Otu731,Main genome;Eukaryota;Rhizaria;Cercozoa;Endomyxa-Ascetosporea;Haplosporida;Haplosporidiidae;Haplosporidiidae (family);X (Haplosporidiidae (family));Haplosporidiidae (X (Haplosporidiidae (family)));X (Haplosporidiidae (X (Haplosporidiidae (family))));sp. (X (Haplosporidiidae (X (Haplosporidiidae (family))))),Eukaryota,Rhizaria,Cercozoa,Endomyxa-Ascetosporea,Haplosporida,Haplosporidiidae,NA,NA,NA,NA
Otu887,Main genome;Eukaryota;Opisthokonta;Metazoa;Porifera;Porifera (class);X (Porifera (class));Demospongiae,Eukaryota,Opisthokonta,Metazoa,Porifera,Demospongiae,NA,NA,NA,NA,NA
Otu867,Main genome;Eukaryota;Alveolata;Dinoflagellata,Eukaryota,Alveolata,Dinoflagellata,NA,NA,NA,NA,NA,NA,NA
Otu751,Main genome;Eukaryota;Archaeplastida;Rhodophyta;Bangiophyceae;Bangiales;Bangiaceae,Eukaryota,Archaeplastida,Rhodophyta,Bangiophyceae,Bangiales,Bangiaceae,NA,NA,NA,NA
Otu737,Main genome;Eukaryota;Alveolata;Ciliophora;Litostomatea;Haptoria;Didiniidae;Didiniidae (family);X (Didiniidae (family));Didiniidae (X (Didiniidae (family)));X (Didiniidae (X (Didiniidae (family))));sp. (X (Didiniidae (X (Didiniidae (family))))),Eukaryota,Alveolata,Ciliophora,Litostomatea,Haptoria,Didiniidae,NA,NA,NA,NA
Otu734,Main genome;Eukaryota;Rhizaria;Cercozoa;Filosa-Thecofilosea;Cryomonadida;Cryomonadida (order);X (Cryomonadida (order));Cryomonadida (X (Cryomonadida (order)));XX (Cryomonadida (X (Cryomonadida (order))));Cryomonadida (XX (Cryomonadida (X (Cryomonadida (order)))));XX (Cryomonadida (XX (Cryomonadida (X (Cryomonadida (order))))));sp. (XX (Cryomonadida (XX (Cryomonadida (X (Cryomonadida (order))))))),Eukaryota,Rhizaria,Cercozoa,Filosa-Thecofilosea,Cryomonadida,NA,NA,NA,NA,NA
Otu988,Main genome;Eukaryota;Opisthokonta;Metazoa;Myzostomida;Myzostomida (class);X (Myzostomida (class));Myzostomida (X (Myzostomida (class)));XX (Myzostomida (X (Myzostomida (class))));Myzostoma;Myzostoma (strain);cirriferum,Eukaryota,Opisthokonta,Metazoa,Myzostomida,Myzostoma,cirriferum,NA,NA,NA,Myzostoma_cirriferum
Otu462,Main genome;Eukaryota;Alveolata;Ciliophora;Phyllopharyngea;Suctoria;Suctoria (order);X (Suctoria (order));Suctoria (X (Suctoria (order)));XX (Suctoria (X (Suctoria (order))));Suctoria (XX (Suctoria (X (Suctoria (order)))));XX (Suctoria (XX (Suctoria (X (Suctoria (order))))));sp. (XX (Suctoria (XX (Suctoria (X (Suctoria (order))))))),Eukaryota,Alveolata,Ciliophora,Phyllopharyngea,Suctoria,NA,NA,NA,NA,NA
Otu463,Main genome;Eukaryota;Opisthokonta;Fungi;Chytridiomycota;Chytridiomycotina;Chytridiomycetes,Eukaryota,Opisthokonta,Fungi,Chytridiomycota,Chytridiomycotina,Chytridiomycetes,NA,NA,NA,NA
Otu460,Main genome;Eukaryota;Opisthokonta;Metazoa;Nematoda;Enoplea;Enoplea (order);X (Enoplea (order));Anoplostoma;Unknown Anoplostoma species 1,Eukaryota,Opisthokonta,Metazoa,Nematoda,Enoplea,Anoplostoma,NA,NA,NA,NA
Otu461,Main genome;Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta (class);X (Bacillariophyta (class));Araphid-pennate,Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Araphid-pennate,NA,NA,NA,NA,NA
Otu466,Main genome;Eukaryota;Stramenopiles;Sagenista;Labyrinthulomycetes;Labyrinthulida;Labyrinthulaceae;Labyrinthulaceae (family);ANT10;Labyrinthulaceae (ANT10);ANT10 (Labyrinthulaceae (ANT10));sp. (ANT10 (Labyrinthulaceae (ANT10))),Eukaryota,Stramenopiles,Sagenista,Labyrinthulomycetes,Labyrinthulida,Labyrinthulaceae,ANT10,NA,NA,NA
Otu467,Main genome;Eukaryota;Opisthokonta;Metazoa;Nematoda;Chromadorea;Chromadorea (order);X (Chromadorea (order));Unknown X (Chromadorea (order)) genus 2,Eukaryota,Opisthokonta,Metazoa,Nematoda,Chromadorea,NA,NA,NA,NA,NA
Otu464,Main genome;Eukaryota,Eukaryota,NA,NA,NA,NA,NA,NA,NA,NA,NA
Otu465,Main genome;Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta (class);X (Bacillariophyta (class));Raphid-pennate;Amphora;Amphora (species),Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Raphid-pennate,Amphora,NA,NA,NA,NA
Otu783,Main genome;Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta (class);X (Bacillariophyta (class));Raphid-pennate,Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Raphid-pennate,NA,NA,NA,NA,NA
Otu782,Main genome;Eukaryota;Archaeplastida;Rhodophyta;Florideophyceae;Corallinales;Corallinales (order);X (Corallinales (order));Unknown X (Corallinales (order)) genus 2,Eukaryota,Archaeplastida,Rhodophyta,Florideophyceae,Corallinales,NA,NA,NA,NA,NA
Otu468,Main genome;Eukaryota;Archaeplastida;Chlorophyta;Ulvophyceae;Ulvales-relatives;Ulvales-relatives (order);X (Ulvales-relatives (order));Acrochaete;Unknown Acrochaete species 1,Eukaryota,Archaeplastida,Chlorophyta,Ulvophyceae,Ulvales-relatives,Acrochaete,NA,NA,NA,NA
Otu469,Main genome;Eukaryota;Opisthokonta;Metazoa;Arthropoda;Crustacea;Maxillopoda,Eukaryota,Opisthokonta,Metazoa,Arthropoda,Crustacea,Maxillopoda,NA,NA,NA,NA
Otu787,Main genome;Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta (class);X (Bacillariophyta (class));Raphid-pennate,Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Raphid-pennate,NA,NA,NA,NA,NA
Otu786,Main genome;Eukaryota;Rhizaria;Cercozoa;Filosa-Thecofilosea;Cryomonadida;Protaspa-lineage;Protaspa-lineage (family);X (Protaspa-lineage (family));Protaspa-lineage (X (Protaspa-lineage (family)));X (Protaspa-lineage (X (Protaspa-lineage (family))));sp. (X (Protaspa-lineage (X (Protaspa-lineage (family))))),Eukaryota,Rhizaria,Cercozoa,Filosa-Thecofilosea,Cryomonadida,Protaspa-lineage,NA,NA,NA,NA
Otu784,Main genome;Eukaryota;Stramenopiles;Pseudofungi;Oomycota;Oomycota (class);X (Oomycota (class));Haliphthorales;Haliphthorales (genus);X (Haliphthorales (genus));Haliphthorales (X (Haliphthorales (genus)));X (Haliphthorales (X (Haliphthorales (genus))));sp. (X (Haliphthorales (X (Haliphthorales (genus))))),Eukaryota,Stramenopiles,Pseudofungi,Oomycota,Haliphthorales,NA,NA,NA,NA,NA
Otu1024,Main genome;Eukaryota;Opisthokonta;Metazoa;Annelida;Annelida (class);X (Annelida (class));Annelida (X (Annelida (class)));XX (Annelida (X (Annelida (class))));Phascolion;Phascolion (strain);strombus,Eukaryota,Opisthokonta,Metazoa,Annelida,Phascolion,strombus,NA,NA,NA,Phascolion_strombus
Otu1025,Main genome;Eukaryota;Alveolata;Ciliophora;Phyllopharyngea;Suctoria;Acinetidae;Unknown Acinetidae family 2,Eukaryota,Alveolata,Ciliophora,Phyllopharyngea,Suctoria,Acinetidae,NA,NA,NA,NA
Otu1026,Main genome;Eukaryota;Rhizaria;Cercozoa;Endomyxa;Vampyrellida;Thalassomyxa-lineage;Thalassomyxa-lineage (family);X (Thalassomyxa-lineage (family));Thalassomyxa-lineage (X (Thalassomyxa-lineage (family)));X (Thalassomyxa-lineage (X (Thalassomyxa-lineage (family))));sp. (X (Thalassomyxa-lineage (X (Thalassomyxa-lineage (family))))),Eukaryota,Rhizaria,Cercozoa,Endomyxa,Vampyrellida,Thalassomyxa-lineage,NA,NA,NA,NA
Otu1027,Main genome;Eukaryota;Alveolata;Ciliophora;Oligohymenophorea;Apostomatia;Pseudocolliniidae;Unknown Pseudocolliniidae family 1,Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,Apostomatia,Pseudocolliniidae,NA,NA,NA,NA
Otu1020,Main genome;Eukaryota;Alveolata;Ciliophora;Oligohymenophorea;Apostomatia;Pseudocolliniidae;Fusiforma;Unknown Fusiforma genus 1,Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,Apostomatia,Pseudocolliniidae,Fusiforma,NA,NA,NA
Otu1021,Main genome;Eukaryota;Rhizaria;Cercozoa;Filosa-Sarcomonadea;Glissomonadida;Sandonidae;Sandonidae (family);X (Sandonidae (family));Sandonidae (X (Sandonidae (family)));X (Sandonidae (X (Sandonidae (family))));sp. (X (Sandonidae (X (Sandonidae (family))))),Eukaryota,Rhizaria,Cercozoa,Filosa-Sarcomonadea,Glissomonadida,Sandonidae,NA,NA,NA,NA
Otu1022,Main genome;Eukaryota;Alveolata;Ciliophora;Spirotrichea;Strombidiida;D (Strombidiida);Strombidiida (D (Strombidiida));D (Strombidiida (D (Strombidiida)));X (D (Strombidiida (D (Strombidiida))));Strombidiida (X (D (Strombidiida (D (Strombidiida)))));D (Strombidiida (X (D (Strombidiida (D (Strombidiida))))));XX (D (Strombidiida (X (D (Strombidiida (D (Strombidiida)))))));Strombidiida (XX (D (Strombidiida (X (D (Strombidiida (D (Strombidiida))))))));D (Strombidiida (XX (D (Strombidiida (X (D (Strombidiida (D (Strombidiida)))))))));XX (D (Strombidiida (XX (D (Strombidiida (X (D (Strombidiida (D (Strombidiida))))))))));sp. (XX (D (Strombidiida (XX (D (Strombidiida (X (D (Strombidiida (D (Strombidiida))))))))))),Eukaryota,Alveolata,Ciliophora,Spirotrichea,Strombidiida,NA,NA,NA,NA,NA
Otu1023,Main genome;Eukaryota;Rhizaria;Cercozoa;Endomyxa-Ascetosporea;Paradinida;Paradinidae;Paradinidae (family);X (Paradinidae (family));Paradinidae (X (Paradinidae (family)));X (Paradinidae (X (Paradinidae (family))));sp. (X (Paradinidae (X (Paradinidae (family))))),Eukaryota,Rhizaria,Cercozoa,Endomyxa-Ascetosporea,Paradinida,Paradinidae,NA,NA,NA,NA
Otu545,Main genome;Eukaryota;Rhizaria;Foraminifera;Globothalamea;Unknown Globothalamea class 3,Eukaryota,Rhizaria,Foraminifera,Globothalamea,NA,NA,NA,NA,NA,NA
Otu547,Main genome;Eukaryota;Opisthokonta;Metazoa;Bryozoa;Bryozoa (class);X (Bryozoa (class));Bryozoa (X (Bryozoa (class)));XX (Bryozoa (X (Bryozoa (class))));Callopora;Callopora (strain);dumerilii (Callopora (strain)),Eukaryota,Opisthokonta,Metazoa,Bryozoa,Callopora,NA,NA,NA,NA,NA
Otu546,Main genome;Eukaryota;Rhizaria;Foraminifera;Globothalamea;Rotaliida;Unknown Rotaliida order 3,Eukaryota,Rhizaria,Foraminifera,Globothalamea,Rotaliida,NA,NA,NA,NA,NA
Otu1028,Main genome;Eukaryota;Archaeplastida;Chlorophyta;Chloropicophyceae;Chloropicales;Chloropicaceae;Chloroparvula;Chloroparvula (genus);pacifica (Chloroparvula (genus)),Eukaryota,Archaeplastida,Chlorophyta,Chloropicophyceae,Chloropicales,Chloropicaceae,Chloroparvula,NA,NA,NA
Otu1029,Main genome;Eukaryota;Opisthokonta;Metazoa;Annelida;Annelida (class);X (Annelida (class));Annelida (X (Annelida (class)));XX (Annelida (X (Annelida (class))));Alentia;Alentia (strain);gelatinosa (Alentia (strain)),Eukaryota,Opisthokonta,Metazoa,Annelida,Alentia,NA,NA,NA,NA,NA
Otu543,Main genome;Eukaryota;Alveolata;Apicomplexa;Gregarinomorphea;Eugregarinorida;Porosporidae;Porosporidae (family);X (Porosporidae (family));Porosporidae (X (Porosporidae (family)));X (Porosporidae (X (Porosporidae (family))));sp. (X (Porosporidae (X (Porosporidae (family))))),Eukaryota,Alveolata,Apicomplexa,Gregarinomorphea,Eugregarinorida,Porosporidae,NA,NA,NA,NA
Otu542,Main genome;Eukaryota;Opisthokonta;Metazoa;Arthropoda;Crustacea;Maxillopoda,Eukaryota,Opisthokonta,Metazoa,Arthropoda,Crustacea,Maxillopoda,NA,NA,NA,NA
Otu765,Main genome;Eukaryota;Alveolata;Dinoflagellata;Dinophyceae,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,NA,NA,NA,NA,NA,NA
Otu764,Main genome;Eukaryota;Opisthokonta;Choanoflagellida;Choanoflagellatea;Craspedida;Salpingoecidae;Group (Salpingoecidae);C2;Salpingoecidae (C2);Group (Salpingoecidae (C2));C2 (Group (Salpingoecidae (C2)));X (C2 (Group (Salpingoecidae (C2))));Salpingoecidae (X (C2 (Group (Salpingoecidae (C2)))));Group (Salpingoecidae (X (C2 (Group (Salpingoecidae (C2))))));C2 (Group (Salpingoecidae (X (C2 (Group (Salpingoecidae (C2)))))));X (C2 (Group (Salpingoecidae (X (C2 (Group (Salpingoecidae (C2))))))));sp. (X (C2 (Group (Salpingoecidae (X (C2 (Group (Salpingoecidae (C2))))))))),Eukaryota,Opisthokonta,Choanoflagellida,Choanoflagellatea,Craspedida,Salpingoecidae,C2,NA,NA,NA
Otu608,Main genome;Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Dinophyceae (class);X (Dinophyceae (class));Dinophyceae (X (Dinophyceae (class)));XX (Dinophyceae (X (Dinophyceae (class))));Dinophyceae (XX (Dinophyceae (X (Dinophyceae (class)))));XXX;Dinophyceae (XXX);XXX (Dinophyceae (XXX));sp. (XXX (Dinophyceae (XXX))),Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,NA,NA,NA,NA,NA,NA
Otu609,Main genome;Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-12;Dino-Group-II-Clade-12 (family);X (Dino-Group-II-Clade-12 (family));Dino-Group-II-Clade-12 (X (Dino-Group-II-Clade-12 (family)));X (Dino-Group-II-Clade-12 (X (Dino-Group-II-Clade-12 (family))));sp. (X (Dino-Group-II-Clade-12 (X (Dino-Group-II-Clade-12 (family))))),Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-12,NA,NA,NA,NA
Otu761,Main genome;Eukaryota;Opisthokonta;Fungi;Chytridiomycota;Chytridiomycotina;Chytridiomycetes;Rhyzophidiales;X (Rhyzophidiales);Rhyzophidiales (X (Rhyzophidiales));X (Rhyzophidiales (X (Rhyzophidiales)));sp. (X (Rhyzophidiales (X (Rhyzophidiales)))),Eukaryota,Opisthokonta,Fungi,Chytridiomycota,Chytridiomycotina,Chytridiomycetes,Rhyzophidiales,NA,NA,NA
Otu760,Main genome;Eukaryota;Alveolata;Ciliophora;Litostomatea,Eukaryota,Alveolata,Ciliophora,Litostomatea,NA,NA,NA,NA,NA,NA
Otu763,Main genome;Eukaryota;Opisthokonta;Metazoa;Arthropoda;Crustacea;Maxillopoda;Unknown Maxillopoda family 8,Eukaryota,Opisthokonta,Metazoa,Arthropoda,Crustacea,Maxillopoda,NA,NA,NA,NA
Otu762,Main genome;Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Dinophyceae (class);X (Dinophyceae (class));Dinophyceae (X (Dinophyceae (class)));XX (Dinophyceae (X (Dinophyceae (class))));Dinophyceae (XX (Dinophyceae (X (Dinophyceae (class)))));XXX;Dinophyceae (XXX);XXX (Dinophyceae (XXX));sp. (XXX (Dinophyceae (XXX))),Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,NA,NA,NA,NA,NA,NA
Otu602,Main genome;Eukaryota;Alveolata;Apicomplexa;Gregarinomorphea;Eugregarinorida;Porosporidae;Porosporidae (family);X (Porosporidae (family));Porosporidae (X (Porosporidae (family)));X (Porosporidae (X (Porosporidae (family))));sp. (X (Porosporidae (X (Porosporidae (family))))),Eukaryota,Alveolata,Apicomplexa,Gregarinomorphea,Eugregarinorida,Porosporidae,NA,NA,NA,NA
Otu603,Main genome;Eukaryota;Archaeplastida;Rhodophyta;Florideophyceae;Ceramiales;Wrangeliaceae;Spermothamnion;Unknown Spermothamnion genus 1,Eukaryota,Archaeplastida,Rhodophyta,Florideophyceae,Ceramiales,Wrangeliaceae,Spermothamnion,NA,NA,NA
Otu600,Main genome;Eukaryota;Opisthokonta;Metazoa;Nematoda;Chromadorea;Chromadorea (order);X (Chromadorea (order));Paracyatholaimus;Unknown Paracyatholaimus species 1,Eukaryota,Opisthokonta,Metazoa,Nematoda,Chromadorea,Paracyatholaimus,NA,NA,NA,NA
Otu601,Main genome;Eukaryota;Stramenopiles;Pseudofungi;Pirsonia;Clade;Pirsonia (Clade);Clade (Pirsonia (Clade));X (Clade (Pirsonia (Clade)));Pirsonia (X (Clade (Pirsonia (Clade))));Clade (Pirsonia (X (Clade (Pirsonia (Clade)))));XX (Clade (Pirsonia (X (Clade (Pirsonia (Clade))))));Pirsonia (XX (Clade (Pirsonia (X (Clade (Pirsonia (Clade)))))));Clade (Pirsonia (XX (Clade (Pirsonia (X (Clade (Pirsonia (Clade))))))));XXX (Clade (Pirsonia (XX (Clade (Pirsonia (X (Clade (Pirsonia (Clade)))))))));Pirsonia (XXX (Clade (Pirsonia (XX (Clade (Pirsonia (X (Clade (Pirsonia (Clade))))))))));Clade (Pirsonia (XXX (Clade (Pirsonia (XX (Clade (Pirsonia (X (Clade (Pirsonia (Clade)))))))))));XXX (Clade (Pirsonia (XXX (Clade (Pirsonia (XX (Clade (Pirsonia (X (Clade (Pirsonia (Clade))))))))))));sp. (XXX (Clade (Pirsonia (XXX (Clade (Pirsonia (XX (Clade (Pirsonia (X (Clade (Pirsonia (Clade))))))))))))),Eukaryota,Stramenopiles,Pseudofungi,Pirsonia,Clade,NA,NA,NA,NA,NA
Otu604,Main genome;Eukaryota;Opisthokonta;Metazoa;Cnidaria;Cnidaria (class);Unknown Cnidaria (class) order 1,Eukaryota,Opisthokonta,Metazoa,Cnidaria,NA,NA,NA,NA,NA,NA
Otu605,Main genome;Eukaryota;Opisthokonta;Metazoa;Arthropoda;Crustacea;Maxillopoda,Eukaryota,Opisthokonta,Metazoa,Arthropoda,Crustacea,Maxillopoda,NA,NA,NA,NA
Otu77,Main genome;Eukaryota;Opisthokonta;Metazoa;Arthropoda;Crustacea;Maxillopoda;Euryte;Euryte (genus);sp. (Euryte (genus)),Eukaryota,Opisthokonta,Metazoa,Arthropoda,Crustacea,Maxillopoda,Euryte,NA,NA,NA
Otu307,Main genome;Eukaryota;Hacrobia;Haptophyta;Prymnesiophyceae;Isochrysidales;Noelaerhabdaceae,Eukaryota,Hacrobia,Haptophyta,Prymnesiophyceae,Isochrysidales,Noelaerhabdaceae,NA,NA,NA,NA
Otu306,Main genome;Eukaryota;Alveolata;Dinoflagellata,Eukaryota,Alveolata,Dinoflagellata,NA,NA,NA,NA,NA,NA,NA
Otu304,Main genome;Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Dinophyceae (class);X (Dinophyceae (class));Dinophyceae (X (Dinophyceae (class)));XX (Dinophyceae (X (Dinophyceae (class))));Dinophyceae (XX (Dinophyceae (X (Dinophyceae (class)))));XXX;Dinophyceae (XXX);XXX (Dinophyceae (XXX));sp. (XXX (Dinophyceae (XXX))),Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,NA,NA,NA,NA,NA,NA
Otu303,Main genome;Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-I;Dino-Group-I-Clade-4;Dino-Group-I-Clade-4 (family);X (Dino-Group-I-Clade-4 (family));Dino-Group-I-Clade-4 (X (Dino-Group-I-Clade-4 (family)));X (Dino-Group-I-Clade-4 (X (Dino-Group-I-Clade-4 (family))));sp. (X (Dino-Group-I-Clade-4 (X (Dino-Group-I-Clade-4 (family))))),Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-4,NA,NA,NA,NA
Otu269,Main genome;Eukaryota;Opisthokonta;Metazoa;Bryozoa;Bryozoa (class);X (Bryozoa (class));Bryozoa (X (Bryozoa (class)));XX (Bryozoa (X (Bryozoa (class)))),Eukaryota,Opisthokonta,Metazoa,Bryozoa,NA,NA,NA,NA,NA,NA
Otu301,Main genome;Eukaryota;Opisthokonta;Metazoa;Platyhelminthes;Turbellaria;Acoelomorpha;Unknown Acoelomorpha family 2,Eukaryota,Opisthokonta,Metazoa,Platyhelminthes,Turbellaria,Acoelomorpha,NA,NA,NA,NA
