ASV_number:amplicon,ARMS_Gdynia_GDY1_20190619_20191029_MF100_r1,ARMS_Gdynia_GDY1_20190619_20191029_SF38_r1,ARMS_Crete_1HERP_20180928_20190128_MF125_DMSO_r1,ARMS_Crete_1HERP_20180928_20190128_MF125_ETOH_r1,ARMS_Bodo_GStraB_20190621_20201207_MF100_r1,ARMS_Bodo_GStraB_20190621_20201207_MF500_r1,ARMS_Bodo_GStraM_20190621_20201207_MF100_r1,ARMS_Bodo_GStraM_20190621_20201207_MF500_r1,ARMS_Bodo_GStraM_20190621_20201207_SF50_A_r1,ARMS_Bodo_GStraB_20190621_20201207_SF50_A_r1,ARMS_Vigo_TorallaC_20190625_20191014_SF40_r1,ARMS_Limfjord_Green33_20191029_20201110_MF100_r1,ARMS_Limfjord_Green33_20191029_20201110_MF500_r1,ARMS_Limfjord_Green33_20191029_20201110_SF40_r1,ARMS_Limfjord_Red2_20191029_20201110_MF100_r1,ARMS_Limfjord_Red2_20191029_20201110_MF500_r1,ARMS_Limfjord_Red2_20191029_20201110_SF40_r1,Classification,TAXON:NCBI_TAX_ID
ASV_94:c4a6abe535c5b797547d8d9d91a457c5fa0f3895,0,0,0,0,324,0,0,0,0,4,0,0,0,0,0,0,0,Eukaryota;Arthropoda;Insecta;Lepidoptera;Nymphalidae;Bhagadatta;Bhagadatta austenia,Bhagadatta austenia:1417366
ASV_95:0a308a5143462e61d23de43ab9c185d1d0c91d80,0,0,0,0,0,0,7,7,97,0,0,59,0,118,0,0,71,Eukaryota;Annelida;Polychaeta;Spionida;Cirratulidae;Dodecaceria;Dodecaceria concharum,Dodecaceria concharum:46592
ASV_96:27d51fb41347a02fe1bebe3f33c2adbb70a2a246,0,0,0,0,0,566,0,0,4,142,0,0,0,0,0,0,0,Eukaryota;Platyhelminthes;Rhabditophora;Polycladida;Notocomplanidae;Notocomplana;Notocomplana humilis,Notocomplana humilis:1641631
ASV_97:d2e145814c36d03815b4892a7506e44f0bca4194,0,0,0,0,0,0,0,0,3,8,0,0,0,260,2,0,11,Eukaryota;Echinodermata;Asteroidea;Forcipulatida;Asteriidae;Asterias;Asterias rubens,Asterias rubens:7604
ASV_98:dd2e55aba70937d7c84cb19af849a2be5fc96f62,0,0,0,0,8,4,9,8,128,464,0,0,0,0,0,0,0,Eukaryota;Ectocarpales;Phaeophyceae_16;Ectocarpales;Chordariaceae;Cladosiphon;Cladosiphon takenoensis,Cladosiphon takenoensis:2072009
ASV_99:aa6257654547cbeb9055012d6d441d0070b116d7,0,0,0,0,0,0,0,18,0,0,7,25,4,73,4,404,5,Eukaryota;Arthropoda;Insecta;Phthiraptera;Haematopinidae;Haematopinus;Haematopinus apri,Haematopinus apri:1348091
ASV_100:641bac07ea87f1ca7c01499d93267e36f8e95c85,0,0,0,0,0,0,0,0,0,0,34,30,0,80,56,31,124,Eukaryota;Cnidaria;Hydrozoa;Leptothecata;Obeliidae;Obelia;Obelia geniculata,Obelia geniculata:185004
ASV_101:4d35672e441d7146afb630e709092f51de3302a4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,238,Eukaryota;Mollusca;Gastropoda;Littorinimorpha;Calyptraeidae;Crepidula;Crepidula fornicata,Crepidula fornicata:176853
ASV_103:7637a18988ab740ef8b1385b930ab7de770eafdb,0,0,0,0,365,22,2,0,12,84,0,0,0,0,0,0,0,Eukaryota;Annelida;Polychaeta;Phyllodocida;Syllidae;Syllis;Syllis malaquini,Syllis malaquini:2651328
ASV_104:bec047ccb970c111f08da6a426b39d0a11885498,0,0,0,0,2,0,235,5,0,0,0,0,0,0,0,0,0,Eukaryota;Arthropoda;Insecta;Coleoptera;Carabidae;Bembidion;Bembidion platynoides,Bembidion platynoides:1166857
ASV_105:d589fc61be2932584944c0ca0f327081f66ade1a,0,0,0,0,0,0,0,0,0,0,0,2,26,5,15,162,37,Eukaryota;Cnidaria;Hydrozoa;Leptothecata;Clytiidae;Clytia;Clytia hemisphaerica,Clytia hemisphaerica:252671
ASV_106:eb1d9dea1bb823b42de061a31e007f2e28a1c243,307,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Arthropoda;Insecta;Hymenoptera;Tenthredinidae;Colochela;Colochela zhongi,Colochela zhongi:2675636
ASV_107:3d68b1fe6f776060af6c984210f9e042f885d306,0,0,0,0,3,1,1,0,215,35,0,0,0,0,0,0,0,Eukaryota;Rhodophyta;Florideophyceae;Hapalidiales;Hapalidiaceae;Phymatolithon;Phymatolithon rugulosum,Phymatolithon rugulosum:1628729
ASV_108:056b6d0cb2ef56dfb8d040a8adeca0d66e700058,0,0,0,0,118,78,2,8,106,1,0,4,0,526,0,2,40,Eukaryota;Mollusca;Gastropoda;Trochida;Trochidae;Steromphala;Steromphala cineraria,Steromphala cineraria:216125
ASV_109:e3f25cd6af948f1ac4835e0cf5e55b0ddff402ef,0,0,0,0,0,444,1,28,3,4,11,0,0,0,0,0,0,Eukaryota;Platyhelminthes;Rhabditophora;Polycladida;Notocomplanidae;Notocomplana;Notocomplana humilis,Notocomplana humilis:1641631
ASV_110:877b1bd6da6752050fc97ad60aa6cd8b701b9631,0,0,0,0,3,0,5,221,0,0,0,0,0,0,0,0,0,Eukaryota;Arthropoda;Insecta;Hemiptera;Urostylididae;Urostylis;Urostylis flavoannulata,Urostylis flavoannulata:2164054
ASV_111:c0993222f153ec6ae50f81d06f5b6e24a072733a,0,0,0,0,0,4,6,221,9,0,0,0,0,0,0,0,0,Eukaryota;Mollusca;Gastropoda;Cycloneritida;Neritopsidae;Titiscania;Titiscania limacina,Titiscania limacina:200181
ASV_112:be78e6c08cc199a4f76a2faf38f733665306a1de,0,0,0,0,0,0,0,0,0,0,0,319,0,0,124,0,8,Eukaryota;Annelida;Polychaeta;Orbiniidae;Orbiniidae;Scoloplos;Scoloplos armiger,Scoloplos armiger:46605
ASV_113:0838e1935a54746d8952940b5b64b4d40b581061,187,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Bacillariophyta;Bacillariophyceae;Naviculales;Naviculaceae;Navicula;Navicula ramosissima,Navicula ramosissima:265559
ASV_114:0c5ae49a492bc527807faf0b07986cf1262c248a,0,0,0,0,0,0,7,1,185,0,0,0,0,0,0,0,0,Eukaryota;Porifera;Demospongiae;Haplosclerida;Chalinidae;Haliclona;Haliclona fibulata,Haliclona fibulata:608199
ASV_115:af16bf2f97c583b1ded277f88daace8aa697e979,0,0,0,0,7,24,7,134,5,22,0,1,0,0,0,0,0,Eukaryota;Jakobida;Jakobida;Jakobida;Seculamonas;Seculamonas;Seculamonas ecuadoriensis,Seculamonas ecuadoriensis:221724
ASV_116:b2ee58bc9603f38862801259724fca49394bbcb0,50,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Rhodophyta;Florideophyceae;Ceramiales;Rhodomelaceae;Vertebrata;Vertebrata australis,Vertebrata australis:2006943
ASV_117:93e40213408c76bf4f138c2f12848719fc0c4c99,121,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Fucales;Phaeophyceae_5;Fucales;Sargassaceae;Sargassum;Sargassum patens,Sargassum patens:127551
ASV_118:b9271242fea645a7795561bc80da00786b3e3cce,256,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Rhodophyta;Florideophyceae;Acrochaetiales;Acrochaetiaceae;Acrochaetium;Acrochaetium luxurians,Acrochaetium luxurians:1403498
ASV_119:31acc9069c5cdfc507156029cf04a91e429cc084,0,0,0,0,9,4,9,5,94,108,0,0,0,0,0,0,0,Eukaryota;Ectocarpales;Phaeophyceae_16;Ectocarpales;Acinetosporaceae;Pylaiella;Pylaiella littoralis,Pylaiella littoralis:2885
ASV_120:a3ec1372abab1baa0cc9fee859d441347c32ae72,0,0,0,0,0,13,23,184,7,23,0,0,0,0,0,0,0,Eukaryota;Platyhelminthes;Rhabditophora;Polycladida;Prosthiostomidae;Prosthiostomum;Prosthiostomum siphunculus,Prosthiostomum siphunculus:983679
ASV_121:1dc809cd013255117b64cdac8861116278d5a768,106,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Bacillariophyta;Fragilariophyceae;Thalassionemales;Thalassionemataceae;Thalassionema;Thalassionema nitzschioides,Thalassionema nitzschioides:33649
ASV_122:0a991b2b237ca69d0fa20094e173d37b511acb35,161,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Rhodophyta;Florideophyceae;Ceramiales;Delesseriaceae;Caloglossa;Caloglossa beccarii,Caloglossa beccarii:131038
ASV_123:c2ad690c541a3bbbb46413aafde49a2956885fcf,139,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Bacillariophyta;Fragilariophyceae;Fragilariales;Fragilariaceae;Grammonema;Grammonema striatula,Grammonema striatula:33645
ASV_124:9945d2e8b260af748d3f990d94f813fd580347d2,0,0,0,0,80,51,24,0,2,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Aves;Passeriformes;Acanthizidae;Gerygone;Gerygone magnirostris,Gerygone magnirostris:722653
ASV_125:b132a4aa1d9847ccaae7805ac973bc492fe98abc,148,57,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Eukaryota;Streptophyta;Magnoliopsida;Rosales;Rosaceae;Fragaria;Fragaria virginiana,Fragaria virginiana:101015
ASV_126:a2a9940e3c293f7c4e0f287da0c2e83c2f0a5734,0,0,0,0,0,0,0,0,0,0,0,2,1,0,77,95,0,Eukaryota;Arthropoda;Malacostraca;Amphipoda;Aoridae;Microdeutopus;Microdeutopus chelifer,Microdeutopus chelifer:1400853
ASV_127:30c6163d0870771ea9c2f74e70cbd1d786abf04a,0,0,0,0,1,1,5,0,117,66,0,0,0,0,0,0,0,Eukaryota;Ectocarpales;Phaeophyceae_16;Ectocarpales;Chordariaceae;Sauvageaugloia;Sauvageaugloia divaricata,Sauvageaugloia divaricata:1776302
ASV_128:20bd02b9c90863ea7e73aec31610064743caca85,0,0,0,0,0,0,0,0,0,0,0,0,0,15,6,44,99,Eukaryota;Porifera;Demospongiae;Haplosclerida;Callyspongiidae;Callyspongia;Callyspongia siphonella,Callyspongia siphonella:469330
ASV_129:c4adadea6a1450282dd665ea30f1d36ee56066dd,0,0,0,0,0,0,0,184,0,0,0,0,0,0,0,0,0,Eukaryota;Arthropoda;Arachnida;Sarcoptiformes;Proctophyllodidae;Allodectes;Allodectes paulicaulus,Allodectes paulicaulus:1897557
ASV_130:136978dbebe4452b99eb503895b76a4a76fe1098,0,0,0,0,0,0,92,61,0,0,0,0,0,0,0,0,0,Eukaryota;Chlorophyta;Trebouxiophyceae;Coccomyxa;Coccomyxa;Coccomyxa;Coccomyxa subellipsoidea,Coccomyxa subellipsoidea:248742
ASV_131:c205cf84f45abb162e34c823baccc7cbde96d37d,0,0,0,0,0,0,0,0,0,280,0,1,0,2,0,0,0,Eukaryota;Arthropoda;Hexanauplia;Sessilia;Balanidae;Balanus;Balanus balanus,Balanus balanus:172567
ASV_132:70331f1eb39ee3919eb2557bb92ee7055d607a32,279,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Bacillariophyta;Bacillariophyceae;Naviculales;Pinnulariaceae;Pinnularia;Pinnularia subanglica,Pinnularia subanglica:1089236
ASV_133:a2ed6efcc2ed878503afed1b504cd9165e2c37e0,122,43,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Eukaryota;Eustigmatales;Eustigmatophyceae_2;Eustigmatales;Monodopsidaceae;Nannochloropsis;Nannochloropsis limnetica,Nannochloropsis limnetica:120807
ASV_134:92097ec776f9445160920424e657cebee9fc7805,40,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Rhodophyta;Florideophyceae;Ceramiales;Rhodomelaceae;Polysiphonia;Polysiphonia subtilissima,Polysiphonia subtilissima:2730943
ASV_135:45b6ee2db4d8a787aa2c9adda19c73c1cfc2cc46,283,28,0,0,40,3,23,0,0,0,0,1,0,0,1,0,0,Eukaryota;Bacillariophyta;Bacillariophyceae;Naviculales;Berkeleyaceae;Berkeleya;Berkeleya fennica,Berkeleya fennica:1577906
ASV_136:bb8ffcee89a2314c376203c6418cb23eedc3354e,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,139,2,Eukaryota;Arthropoda;Insecta;Lepidoptera;Geometridae;Racotis;Racotis zebrina,Racotis zebrina:2568825
ASV_137:0f49d48acacd526e0c2d910022955b370dcd2015,128,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Streptophyta;Magnoliopsida;Rosales;Rosaceae;Fragaria;Fragaria virginiana,Fragaria virginiana:101015
ASV_138:76e37237256869bba0d28b8904b76fa883f55f58,0,0,0,0,0,208,13,1,5,0,0,0,0,0,0,0,0,Eukaryota;Arthropoda;Arachnida;Araneae;Linyphiidae;Bathyphantes;Bathyphantes latescens,Bathyphantes latescens:1943770
ASV_139:e11e30a53e19f9d9b6496638e915916a6b7dcdb0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,Eukaryota;Annelida;Polychaeta;Terebellida;Terebellidae;Nicolea;Nicolea zostericola,Nicolea zostericola:876016
ASV_140:2112d167ed3b92ea2753436a5ee43b20c557a360,0,0,0,0,6,1,5,11,247,465,0,0,0,0,0,0,0,Eukaryota;Nemertea;Enopla;Monostilifera;Vulcanonemertes;Vulcanonemertes;Vulcanonemertes rangitotoensis,Vulcanonemertes rangitotoensis:324893
ASV_141:2f7c1637eadf5f4c3b33e0741303efcf831975fc,11,135,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Gastrotricha;Chaetonotida;Chaetonotida;Chaetonotidae;Lepidodermella;Lepidodermella squamata,Lepidodermella squamata:1194616
ASV_142:4cba4b01a0b7084e64f4d896c0d825a9b0fef37f,354,64,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Eukaryota;Chlorophyta;Ulvophyceae;Oltmannsiellopsidales;Oltmannsiellopsidaceae;Oltmannsiellopsis;Oltmannsiellopsis viridis,Oltmannsiellopsis viridis:51324
ASV_143:857f82fc542288d71340acbb271577ffcb06a766,0,0,0,0,1,0,131,0,0,0,0,0,0,0,0,0,0,Eukaryota;Mollusca;Gastropoda;Systellommatophora;Veronicellidae;Rhopalocaulis;Rhopalocaulis grandidieri,Rhopalocaulis grandidieri:1094772
ASV_144:5846d022f4dc9c22f746488ff272c67a14358bc7,0,0,0,0,0,0,0,0,0,0,0,64,21,12,17,8,19,Eukaryota;Bacillariophyta;Coscinodiscophyceae;Chaetocerotales;Chaetocerotaceae;Chaetoceros;Chaetoceros socialis,Chaetoceros socialis:163503
ASV_146:6c60608dfc6779947ae46d2060a44cf1f5595241,0,0,0,0,0,0,0,0,0,1,0,2,0,112,1,2,0,Eukaryota;Platyhelminthes;Rhabditophora;Rhabdocoela;Polycystididae;Phonorhynchus;Phonorhynchus helgolandicus,Phonorhynchus helgolandicus:162283
ASV_147:58e139cdb6a8a0bcd2377af10fbd5e99792ea8ba,0,0,0,0,0,0,0,0,0,0,0,91,2,0,32,0,0,Eukaryota;Chordata;Actinopteri;Perciformes;Zoarcidae;Davidijordania;Davidijordania poecilimon,Davidijordania poecilimon:1358731
ASV_148:fc698fb7c1869b2d3d7f45b718ab91106cd69d53,0,0,0,0,1,0,1,0,60,139,0,0,0,0,0,0,0,Eukaryota;Ascomycota;Sordariomycetes;Hypocreales;Cordycipitaceae;Samsoniella;Samsoniella hepiali,Samsoniella hepiali:797268
ASV_149:bbf30746f3fb50c1fdd8ca7c3a7b5537543d6c2a,0,0,0,0,256,0,47,0,0,0,0,9,1,0,11,0,0,Eukaryota;Bacillariophyta;Fragilariophyceae;Fragilariales;Fragilariaceae;Asterionella;Asterionella formosa,Asterionella formosa:210441
ASV_150:841b76993b4104b06136d9393906a3f7d7e81d3f,0,0,0,0,20,12,12,72,1,8,0,1,2,4,0,0,9,Eukaryota;Desmarestiales;Phaeophyceae_10;Desmarestiales;Desmarestiaceae;Desmarestia;Desmarestia dudresnayi,Desmarestia dudresnayi:99931
ASV_151:075206d41c8b6d0ee787dcc09458a5567287d5d1,0,0,0,0,0,0,0,0,13,47,0,45,0,3,2,0,17,Eukaryota;Rhodophyta;Florideophyceae;Ceramiales;Delesseriaceae;Caloglossa;Caloglossa beccarii,Caloglossa beccarii:131038
ASV_152:29194016816e91e4682022eafde9622586e49a06,217,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Lepidosauria;Squamata;Phrynosomatidae;Sceloporus;Sceloporus uniformis,Sceloporus uniformis:1835718
ASV_153:04e541aafae24941936b9fd1773330222bc108fd,0,0,0,0,49,3,35,9,36,28,0,0,0,0,0,0,0,Eukaryota;Ectocarpales;Phaeophyceae_16;Ectocarpales;Acrotrichaceae;Acrothrix;Acrothrix gracilis,Acrothrix gracilis:166516
ASV_154:11e00a0b7846833c5b0fbc0871213b0aa99fd122,0,0,0,0,40,0,102,0,3,0,0,0,0,0,0,0,0,Eukaryota;Arthropoda;Insecta;Coleoptera;Scarabaeidae;Onthophagus;Onthophagus bicallosus,Onthophagus bicallosus:1848760
ASV_155:c2bb52902dac71dd3ef123ba58187221314bb6c5,131,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Arthropoda;Hexanauplia;Calanoida;Spinocalanidae;Spinocalanus;Spinocalanus angusticeps,Spinocalanus angusticeps:1240618
ASV_156:9b256618e1d213ae5cf5a83d72faa73c9df251be,9,0,0,0,2,24,6,88,0,0,0,0,0,0,1,0,0,Eukaryota;Mollusca;Bivalvia;Veneroida;Montacutidae;Kurtiella;Kurtiella bidentata,Kurtiella bidentata:1177057
ASV_157:c44cd5ea87da9153dbfee8f4936b22d60893b86a,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Arthropoda;Insecta;Lepidoptera;Nymphalidae;Acraea;Acraea alciope,Acraea alciope:501942
ASV_158:9cfb749c6394b9146c4bad3fd2c4b42bf1f16020,0,0,0,0,14,0,110,1,3,0,0,0,0,0,0,0,0,Eukaryota;Rhodophyta;Florideophyceae;Bonnemaisoniales;Bonnemaisoniaceae;Bonnemaisonia;Bonnemaisonia hamifera,Bonnemaisonia hamifera:31369
ASV_159:09a8f568ec569305aad9b88389d2df7e7192929b,153,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Rhodophyta;Florideophyceae;Acrochaetiales;Acrochaetiaceae;Acrochaetium;Acrochaetium luxurians,Acrochaetium luxurians:1403498
ASV_160:59e174af008b357d4fc0c00d296472890305b58e,0,0,0,0,0,0,1,0,0,0,0,184,0,0,0,0,0,Eukaryota;Arthropoda;Hexanauplia;Harpacticoida;Miraciidae;Schizopera;Schizopera knabeni,Schizopera knabeni:1432316
ASV_161:f2486ab30b78f195d43d8a83da4387f65ae73ba7,0,0,0,0,0,0,0,0,0,0,0,21,1,3,13,124,0,Eukaryota;Arthropoda;Malacostraca;Amphipoda;Corophiidae;Monocorophium;Monocorophium insidiosum,Monocorophium insidiosum:1582901
ASV_162:90655d0594b3a7846c34ee1ef48f1848042730b3,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Annelida;Clitellata;Haplotaxida;Naididae;Paranais;Paranais frici,Paranais frici:212338
ASV_163:252f83477eb498082399c6f37de0228444e5b673,0,0,0,0,1,0,2,0,6,4,132,2,0,6,0,0,0,Eukaryota;Cnidaria;Hydrozoa;Leptothecata;Clytiidae;Clytia;Clytia hemisphaerica,Clytia hemisphaerica:252671
ASV_164:6a606544061001b8a21d2b3abdc28246b028e883,0,0,0,0,1,0,2,155,1,0,0,0,0,0,0,0,0,Eukaryota;Laminariales;Phaeophyceae_7;Laminariales;Laminariaceae;Laminaria;Laminaria hyperborea,Laminaria hyperborea:90893
ASV_165:b7d68a11638c4b6b6c980ca8c0f9e0ec889272e8,33,81,0,0,0,0,0,0,0,0,0,3,1,0,1,1,0,Eukaryota;Ochromonadales;Synurophyceae_1;Ochromonadales;Ochromonadaceae;Cornospumella;Cornospumella fuschlensis,Cornospumella fuschlensis:1545452
ASV_166:8687a8a359c8aecf353d1450fb9244354806118c,0,0,0,0,93,0,0,2,0,0,0,0,0,0,0,0,0,Eukaryota;Mollusca;Gastropoda;Stylommatophora;Trochomorphidae;Orpiella;Orpiella concavum,Orpiella concavum:424224
ASV_167:0182c3ba93eb1cb4c90f8a013efa5d9a1883d540,0,0,0,0,97,0,0,0,1,0,0,0,0,0,0,0,0,Eukaryota;Arthropoda;Insecta;Lepidoptera;Nymphalidae;Eresia;Eresia phillyra,Eresia phillyra:436423
ASV_168:3ce41a6e9f2b8ef4edd4ac43635ad3e95ab5a3f1,0,0,0,0,0,8,0,0,80,122,0,0,0,0,0,0,0,Eukaryota;Mollusca;Gastropoda;Lottiidae;Lottiidae;Testudinalia;Testudinalia testudinalis,Testudinalia testudinalis:2126142
ASV_169:faea6a07f0a92bb34251d229361046adea5c22f4,0,0,0,0,10,0,4,0,0,0,0,17,42,0,37,12,0,Eukaryota;Mollusca;Bivalvia;Mytiloida;Mytilidae;Lithophaga;Lithophaga curta,Lithophaga curta:2590090
ASV_170:65897e709a3ed11997a45822465a1ee4c75ac797,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pandeidae;Amphinema;Amphinema dinema,Amphinema dinema:367919
ASV_171:fb0f48f6058549625190235f8c10f91584144fba,0,0,0,0,7,0,1,12,2,0,0,26,90,8,0,45,19,Eukaryota;Annelida;Polychaeta;Phyllodocida;Pholoidae;Pholoe;Pholoe inornata,Pholoe inornata:2594902
ASV_172:d8568a0b5172b6401b60cec7cb8f55875baebb86,13,0,0,0,0,0,0,0,0,0,0,86,8,0,1,0,0,Eukaryota;Annelida;Clitellata;Haplotaxida;Naididae;Paranais;Paranais litoralis,Paranais litoralis:74742
ASV_173:058a196c99e0c166d555df16a29100d9c40ecb0b,0,0,0,0,0,0,1,87,0,0,0,2,0,0,0,0,0,Eukaryota;Arthropoda;Insecta;Lepidoptera;Hesperiidae;Calleagris;Calleagris lacteus,Calleagris lacteus:2025671
ASV_174:60707696c44c97d8e6275f8169ff510e275c0d0e,139,65,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Eukaryota;Saprolegniales;Oomycota_2;Saprolegniales;Saprolegniaceae;Achlya;Achlya hypogyna,Achlya hypogyna:1202772
ASV_175:d4673ce0033c5eae7735f6554d4b4340029c3461,0,0,0,0,0,0,0,0,10,80,0,0,0,0,0,0,0,Eukaryota;Ectocarpales;Phaeophyceae_16;Ectocarpales;Scytosiphonaceae;Scytosiphon;Scytosiphon promiscuus,Scytosiphon promiscuus:1403536
ASV_176:102cc2be71cf630bc859bffc210251b97ed58cd5,0,0,0,0,36,0,28,0,4,17,0,0,0,0,0,0,0,Eukaryota;Bacillariophyta;Bacillariophyceae;Naviculales;Berkeleyaceae;Berkeleya;Berkeleya fennica,Berkeleya fennica:1577906
ASV_177:bc5a2527af182fe59ca07d187dff2a6895f4bd6e,0,0,0,0,61,0,24,0,0,0,0,0,1,0,0,0,0,Eukaryota;Bacillariophyta;Bacillariophyceae;Naviculales;Naviculaceae;Navicula;Navicula cryptocephala,Navicula cryptocephala:138538
ASV_178:d45b78f87c2747a971cb6629c9e6f753fd1d77f6,0,0,0,0,81,0,12,0,0,0,0,0,0,0,0,0,0,Eukaryota;Bacillariophyta;Bacillariophyceae;Naviculales;Amphipleuraceae;Frustulia;Frustulia vulgaris,Frustulia vulgaris:431358
ASV_179:77f741421eb29088ab78e3359ffc82f83459155c,0,0,0,0,0,0,6,0,64,14,0,0,0,0,0,0,0,Eukaryota;Peronosporales;Oomycota_8;Peronosporales;Peronosporaceae;Nothophytophthora;Nothophytophthora amphigynosa,Nothophytophthora amphigynosa:2025988
ASV_180:c99879df6b26b6de80e4c5735c110e1b7bfda31e,0,0,0,0,118,0,35,0,0,0,0,0,0,0,0,0,0,Eukaryota;Placozoa;Polyplacotoma;Polyplacotoma;Polyplacotoma;Polyplacotoma;Polyplacotoma mediterranea,Polyplacotoma mediterranea:2283839
ASV_181:bb915924b396039832f68c2e9b5706457183a47a,0,0,0,0,13,0,55,0,135,2,0,0,0,0,0,0,0,Eukaryota;Arthropoda;Hexanauplia;Harpacticoida;Ameiridae;Proameira;Proameira psammophila,Proameira psammophila:2593145
ASV_182:03a53c96d8d718a5100035894142e03a21d2f850,0,0,0,0,0,0,0,0,0,0,0,106,1,0,21,9,10,Eukaryota;Annelida;Polychaeta;Dinophilidae;Dinophilidae;Dimorphilus;Dimorphilus gyrociliatus,Dimorphilus gyrociliatus:2664684
ASV_183:5de1dbf24b01aa05d2acae86013a080ae110867c,0,0,0,0,0,0,1,2,20,56,0,0,0,0,0,0,0,Eukaryota;Ascomycota;Taphrinomycetes;Taphrinales;Taphrinaceae;Taphrina;Taphrina wiesneri,Taphrina wiesneri:5012
ASV_184:c8bea5e5c8f90d0074fc1d3ed4dbe4ab486a90d8,0,0,0,0,0,0,0,0,0,0,0,12,2,1,62,57,3,Eukaryota;Annelida;Polychaeta;Spionida;Spionidae;Polydora;Polydora cornuta,Polydora cornuta:438488
ASV_185:e8f29a8a5565d8116660aa9c07ce495982587788,29,119,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Eukaryota;Bacillariophyta;Mediophyceae;Lithodesmiales;Lithodesmiaceae;Ditylum;Ditylum brightwellii,Ditylum brightwellii:49249
ASV_186:239f9e76eb61bb87c7d8e2288f11b5715a13346e,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,5,Eukaryota;Annelida;Polychaeta;Phyllodocida;Nereididae;Platynereis;Platynereis dumerilii,Platynereis dumerilii:6359
ASV_187:93b78559bc9b09ed6fca734f278138d62fb8204d,0,0,0,0,0,0,0,0,0,0,135,0,0,0,0,0,0,Eukaryota;Arthropoda;Malacostraca;Decapoda;Porcellanidae;Pisidia;Pisidia longicornis,Pisidia longicornis:874270
ASV_188:19c6ad736c20696dc63c3030d3e3a6075d01064b,56,27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Eukaryota;Bacillariophyta;Bacillariophyceae;Naviculales;Naviculaceae;Navicula;Navicula ramosissima,Navicula ramosissima:265559
ASV_189:b759cb8ef208ccd9ef074ca58ba0e0b441cb647c,0,0,0,0,0,0,0,0,0,0,0,125,0,0,25,0,0,Eukaryota;Arthropoda;Arachnida;Araneae;Tetragnathidae;Chrysometa;Chrysometa zelotypa,Chrysometa zelotypa:2026250
ASV_190:cc034895d0f3802b106948e6d9a93dded58bd60b,0,0,0,0,65,0,23,0,0,0,0,0,0,0,0,0,0,Eukaryota;Bacillariophyta;Bacillariophyceae;Naviculales;Pinnulariaceae;Pinnularia;Pinnularia viridiformis,Pinnularia viridiformis:431581
ASV_191:e50f031ac3ff93644196d7595a6815906ec30584,0,0,0,0,1,0,0,0,10,58,0,0,0,2,0,0,0,Eukaryota;Jakobida;Jakobida;Jakobida;Jakobidae;Jakoba;Jakoba libera,Jakoba libera:143017
ASV_192:7cde1c140fbcbdf1b243483440085f1ddd110d0a,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Aves;Passeriformes;Hirundinidae;Tachycineta;Tachycineta euchrysea,Tachycineta euchrysea:173228
ASV_193:8c9c81d865e8c70e7b39101cee64bc8e7b99190e,0,0,0,0,1,0,0,0,0,1,0,26,0,0,65,0,0,Eukaryota;Ciliophora;Oligohymenophorea;Hymenostomatida;Tetrahymenidae;Tetrahymena;Tetrahymena caudata,Tetrahymena caudata:5896
