OTUID,taxonomicClassificationOrig,Domain,Supergroup,Division/Kingdom,Phylum/Class,Level_X,Level_XX,Level_XXX,Level_XXXX,Level_XXXXX,genus_species
Otu2401,Main genome;Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta (class);X (Bacillariophyta (class));Raphid-pennate,Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Raphid-pennate,NA,NA,NA,NA,NA
Otu2400,Main genome;Eukaryota;Stramenopiles,Eukaryota,Stramenopiles,NA,NA,NA,NA,NA,NA,NA,NA
Otu2407,Main genome;Eukaryota;Stramenopiles;Ochrophyta,Eukaryota,Stramenopiles,Ochrophyta,NA,NA,NA,NA,NA,NA,NA
Otu2405,Main genome;Eukaryota;Opisthokonta;Metazoa;Arthropoda;Crustacea;Maxillopoda;Unknown Maxillopoda family 31,Eukaryota,Opisthokonta,Metazoa,Arthropoda,Crustacea,Maxillopoda,NA,NA,NA,NA
Otu2404,Main genome;Eukaryota;Alveolata;Apicomplexa;Gregarinomorphea;Gregarinomorphea (class);X (Gregarinomorphea (class));GRE1;Gregarinomorphea (GRE1);X (Gregarinomorphea (GRE1));GRE1 (X (Gregarinomorphea (GRE1)));X (GRE1 (X (Gregarinomorphea (GRE1))));Gregarinomorphea (X (GRE1 (X (Gregarinomorphea (GRE1)))));X (Gregarinomorphea (X (GRE1 (X (Gregarinomorphea (GRE1))))));GRE1 (X (Gregarinomorphea (X (GRE1 (X (Gregarinomorphea (GRE1)))))));XX (GRE1 (X (Gregarinomorphea (X (GRE1 (X (Gregarinomorphea (GRE1))))))));Gregarinomorphea (XX (GRE1 (X (Gregarinomorphea (X (GRE1 (X (Gregarinomorphea (GRE1)))))))));X (Gregarinomorphea (XX (GRE1 (X (Gregarinomorphea (X (GRE1 (X (Gregarinomorphea (GRE1))))))))));GRE1 (X (Gregarinomorphea (XX (GRE1 (X (Gregarinomorphea (X (GRE1 (X (Gregarinomorphea (GRE1)))))))))));XX (GRE1 (X (Gregarinomorphea (XX (GRE1 (X (Gregarinomorphea (X (GRE1 (X (Gregarinomorphea (GRE1))))))))))));sp. (XX (GRE1 (X (Gregarinomorphea (XX (GRE1 (X (Gregarinomorphea (X (GRE1 (X (Gregarinomorphea (GRE1))))))))))))),Eukaryota,Alveolata,Apicomplexa,Gregarinomorphea,GRE1,NA,NA,NA,NA,NA
Otu174,Main genome;Eukaryota;Opisthokonta;Metazoa;Arthropoda;Crustacea;Unknown Crustacea order 1,Eukaryota,Opisthokonta,Metazoa,Arthropoda,Crustacea,NA,NA,NA,NA,NA
Otu175,Main genome;Eukaryota,Eukaryota,NA,NA,NA,NA,NA,NA,NA,NA,NA
Otu176,Main genome;Eukaryota;Opisthokonta;Metazoa;Annelida;Annelida (class);X (Annelida (class));Annelida (X (Annelida (class)));XX (Annelida (X (Annelida (class)))),Eukaryota,Opisthokonta,Metazoa,Annelida,NA,NA,NA,NA,NA,NA
Otu177,Main genome;Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta (class);X (Bacillariophyta (class));Raphid-pennate;Cocconeis;Cocconeis (species);stauroneiformis,Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Raphid-pennate,Cocconeis,stauroneiformis,NA,NA,Cocconeis_stauroneiformis
Otu170,Main genome;Eukaryota;Opisthokonta;Metazoa;Entoprocta;Entoprocta (class);X (Entoprocta (class));Entoprocta (X (Entoprocta (class)));XX (Entoprocta (X (Entoprocta (class)))),Eukaryota,Opisthokonta,Metazoa,Entoprocta,NA,NA,NA,NA,NA,NA
Otu171,Main genome;Eukaryota;Opisthokonta;Metazoa;Arthropoda;Crustacea;Malacostraca;Unknown Malacostraca family 1,Eukaryota,Opisthokonta,Metazoa,Arthropoda,Crustacea,Malacostraca,NA,NA,NA,NA
Otu172,Main genome;Eukaryota;Opisthokonta;Metazoa;Porifera;Porifera (class);X (Porifera (class));Demospongiae,Eukaryota,Opisthokonta,Metazoa,Porifera,Demospongiae,NA,NA,NA,NA,NA
Otu173,Main genome;Eukaryota;Alveolata;Apicomplexa;Gregarinomorphea;Eugregarinorida;Uradiphoridae;Uradiphoridae (family);X (Uradiphoridae (family));Uradiphoridae (X (Uradiphoridae (family)));X (Uradiphoridae (X (Uradiphoridae (family))));sp. (X (Uradiphoridae (X (Uradiphoridae (family))))),Eukaryota,Alveolata,Apicomplexa,Gregarinomorphea,Eugregarinorida,Uradiphoridae,NA,NA,NA,NA
Otu178,Main genome;Eukaryota;Opisthokonta;Metazoa;Arthropoda;Crustacea;Maxillopoda;Cantellius;Unknown Cantellius genus 1,Eukaryota,Opisthokonta,Metazoa,Arthropoda,Crustacea,Maxillopoda,Cantellius,NA,NA,NA
Otu179,Main genome;Eukaryota;Opisthokonta;Metazoa;Arthropoda;Crustacea;Maxillopoda,Eukaryota,Opisthokonta,Metazoa,Arthropoda,Crustacea,Maxillopoda,NA,NA,NA,NA
Otu1692,Main genome;Eukaryota;Opisthokonta;Mesomycetozoa;Ichthyosporea;Ichthyosphonida;Abeoformidae;Group (Abeoformidae);MAIP;Abeoformidae (MAIP);Group (Abeoformidae (MAIP));MAIP (Group (Abeoformidae (MAIP)));X (MAIP (Group (Abeoformidae (MAIP))));Abeoformidae (X (MAIP (Group (Abeoformidae (MAIP)))));Group (Abeoformidae (X (MAIP (Group (Abeoformidae (MAIP))))));MAIP (Group (Abeoformidae (X (MAIP (Group (Abeoformidae (MAIP)))))));X (MAIP (Group (Abeoformidae (X (MAIP (Group (Abeoformidae (MAIP))))))));sp. (X (MAIP (Group (Abeoformidae (X (MAIP (Group (Abeoformidae (MAIP))))))))),Eukaryota,Opisthokonta,Mesomycetozoa,Ichthyosporea,Ichthyosphonida,Abeoformidae,MAIP,NA,NA,NA
Otu1691,Main genome;Eukaryota;Archaeplastida;Chlorophyta;Ulvophyceae;Ulvales-relatives;Ulvales-relatives (order);X (Ulvales-relatives (order)),Eukaryota,Archaeplastida,Chlorophyta,Ulvophyceae,Ulvales-relatives,NA,NA,NA,NA,NA
Otu1690,Main genome;Eukaryota;Alveolata;Ciliophora;Phyllopharyngea;Suctoria;Endogenida;Endogenida (family);X (Endogenida (family));Endogenida (X (Endogenida (family)));X (Endogenida (X (Endogenida (family))));sp. (X (Endogenida (X (Endogenida (family))))),Eukaryota,Alveolata,Ciliophora,Phyllopharyngea,Suctoria,Endogenida,NA,NA,NA,NA
Otu1697,Main genome;Eukaryota;Alveolata;Apicomplexa;Coccidiomorphea;Marosporida;Rhytidocystidae;Unknown Rhytidocystidae family 1,Eukaryota,Alveolata,Apicomplexa,Coccidiomorphea,Marosporida,Rhytidocystidae,NA,NA,NA,NA
Otu1696,Main genome;Eukaryota;Opisthokonta;Metazoa;Urochordata;Urochordata (class);X (Urochordata (class));Ascidiacea,Eukaryota,Opisthokonta,Metazoa,Urochordata,Ascidiacea,NA,NA,NA,NA,NA
Otu1694,Main genome;Eukaryota;Archaeplastida;Streptophyta;Embryophyceae;Embryophyceae (class);X (Embryophyceae (class));Embryophyceae (X (Embryophyceae (class)));XX (Embryophyceae (X (Embryophyceae (class)))),Eukaryota,Archaeplastida,Streptophyta,Embryophyceae,NA,NA,NA,NA,NA,NA
Otu109,Main genome;Eukaryota;Opisthokonta;Metazoa;Annelida;Annelida (class);X (Annelida (class));Annelida (X (Annelida (class)));XX (Annelida (X (Annelida (class))));Pomatostegus;Pomatostegus (strain);stellatus (Pomatostegus (strain)),Eukaryota,Opisthokonta,Metazoa,Annelida,Pomatostegus,NA,NA,NA,NA,NA
Otu1698,Main genome;Eukaryota;Opisthokonta;Metazoa;Nematoda;Enoplea;Enoplea (order);X (Enoplea (order)),Eukaryota,Opisthokonta,Metazoa,Nematoda,Enoplea,NA,NA,NA,NA,NA
Otu108,Main genome;Eukaryota;Opisthokonta;Metazoa;Arthropoda;Crustacea;Maxillopoda;Maxillopoda (family);X (Maxillopoda (family));Maxillopoda (X (Maxillopoda (family)));X (Maxillopoda (X (Maxillopoda (family))));sp. (X (Maxillopoda (X (Maxillopoda (family))))),Eukaryota,Opisthokonta,Metazoa,Arthropoda,Crustacea,Maxillopoda,NA,NA,NA,NA
Otu2128,Main genome;Eukaryota;Archaeplastida;Chlorophyta;Nephroselmidophyceae;Nephroselmidales;Unknown Nephroselmidales order 2,Eukaryota,Archaeplastida,Chlorophyta,Nephroselmidophyceae,Nephroselmidales,NA,NA,NA,NA,NA
Otu2129,Main genome;Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta (class);X (Bacillariophyta (class));Raphid-pennate;Naviculaceae;X (Naviculaceae);Naviculaceae (X (Naviculaceae));X (Naviculaceae (X (Naviculaceae)));sp. (X (Naviculaceae (X (Naviculaceae)))),Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Raphid-pennate,Naviculaceae,NA,NA,NA,NA
Otu2317,Main genome;Eukaryota;Opisthokonta;Metazoa;Arthropoda;Crustacea;Maxillopoda;Maxillopoda (family);X (Maxillopoda (family));Maxillopoda (X (Maxillopoda (family)));X (Maxillopoda (X (Maxillopoda (family))));sp. (X (Maxillopoda (X (Maxillopoda (family))))),Eukaryota,Opisthokonta,Metazoa,Arthropoda,Crustacea,Maxillopoda,NA,NA,NA,NA
Otu2316,Main genome;Eukaryota;Opisthokonta;Metazoa;Urochordata;Urochordata (class);X (Urochordata (class));Ascidiacea,Eukaryota,Opisthokonta,Metazoa,Urochordata,Ascidiacea,NA,NA,NA,NA,NA
Otu2315,Main genome;Eukaryota;Opisthokonta;Metazoa,Eukaryota,Opisthokonta,Metazoa,NA,NA,NA,NA,NA,NA,NA
Otu2314,Main genome;Eukaryota;Opisthokonta;Metazoa;Urochordata;Urochordata (class);X (Urochordata (class));Ascidiacea,Eukaryota,Opisthokonta,Metazoa,Urochordata,Ascidiacea,NA,NA,NA,NA,NA
Otu2313,Main genome;Eukaryota;Opisthokonta;Metazoa;Mollusca;Bivalvia;Mytiloida;Musculus;Unknown Musculus genus 2,Eukaryota,Opisthokonta,Metazoa,Mollusca,Bivalvia,Mytiloida,Musculus,NA,NA,NA
Otu2312,Main genome;Eukaryota;Opisthokonta;Metazoa;Urochordata;Urochordata (class);X (Urochordata (class));Ascidiacea,Eukaryota,Opisthokonta,Metazoa,Urochordata,Ascidiacea,NA,NA,NA,NA,NA
Otu2311,Main genome;Eukaryota;Opisthokonta;Metazoa;Urochordata;Urochordata (class);X (Urochordata (class));Ascidiacea,Eukaryota,Opisthokonta,Metazoa,Urochordata,Ascidiacea,NA,NA,NA,NA,NA
Otu2310,Main genome;Eukaryota;Opisthokonta;Metazoa;Arthropoda;Chelicerata;Pycnogonida,Eukaryota,Opisthokonta,Metazoa,Arthropoda,Chelicerata,Pycnogonida,NA,NA,NA,NA
Otu2319,Main genome;Eukaryota;Opisthokonta;Metazoa;Urochordata;Urochordata (class);X (Urochordata (class));Unknown X (Urochordata (class)) family 2,Eukaryota,Opisthokonta,Metazoa,Urochordata,NA,NA,NA,NA,NA,NA
Otu2318,Main genome;Eukaryota;Opisthokonta;Metazoa;Urochordata;Urochordata (class);X (Urochordata (class));Unknown X (Urochordata (class)) family 1,Eukaryota,Opisthokonta,Metazoa,Urochordata,NA,NA,NA,NA,NA,NA
Otu1679,Main genome;Eukaryota;Stramenopiles;Sagenista;Labyrinthulomycetes;Labyrinthulomycetes (class);X (Labyrinthulomycetes (class));Labyrinthulomycetes (X (Labyrinthulomycetes (class)));X (Labyrinthulomycetes (X (Labyrinthulomycetes (class))));LAB1;Labyrinthulomycetes (LAB1);X (Labyrinthulomycetes (LAB1));LAB8;Labyrinthulomycetes (LAB8);X (Labyrinthulomycetes (LAB8));LAB8 (X (Labyrinthulomycetes (LAB8)));sp. (LAB8 (X (Labyrinthulomycetes (LAB8)))),Eukaryota,Stramenopiles,Sagenista,Labyrinthulomycetes,LAB1,LAB8,NA,NA,NA,NA
Otu2125,Main genome;Eukaryota;Rhizaria;Cercozoa;Filosa-Thecofilosea,Eukaryota,Rhizaria,Cercozoa,Filosa-Thecofilosea,NA,NA,NA,NA,NA,NA
Otu291,Main genome;Eukaryota;Alveolata;Dinoflagellata;Dinophyceae,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,NA,NA,NA,NA,NA,NA
Otu290,Main genome;Eukaryota;Alveolata;Ciliophora;Heterotrichea;Heterotrichea (class);X (Heterotrichea (class));Condylostomatidae;Condylostoma;Unknown Condylostoma species 1,Eukaryota,Alveolata,Ciliophora,Heterotrichea,Condylostomatidae,Condylostoma,NA,NA,NA,NA
Otu2289,Main genome;Eukaryota;Opisthokonta;Metazoa;Annelida;Annelida (class);X (Annelida (class));Unknown X (Annelida (class)) family 29,Eukaryota,Opisthokonta,Metazoa,Annelida,NA,NA,NA,NA,NA,NA
Otu2078,Main genome;Eukaryota;Rhizaria;Cercozoa,Eukaryota,Rhizaria,Cercozoa,NA,NA,NA,NA,NA,NA,NA
Otu2079,Main genome;Eukaryota;Alveolata;Ciliophora;Spirotrichea;Hypotrichia;Hypotrichia (order);X (Hypotrichia (order));Hypotrichia (X (Hypotrichia (order)));XX (Hypotrichia (X (Hypotrichia (order))));Hypotrichia (XX (Hypotrichia (X (Hypotrichia (order)))));XX (Hypotrichia (XX (Hypotrichia (X (Hypotrichia (order))))));sp. (XX (Hypotrichia (XX (Hypotrichia (X (Hypotrichia (order))))))),Eukaryota,Alveolata,Ciliophora,Spirotrichea,Hypotrichia,NA,NA,NA,NA,NA
Otu2072,Main genome;Eukaryota;Rhizaria;Cercozoa;Filosa-Imbricatea;Euglyphida;Paulinellidae;Unknown Paulinellidae family 4,Eukaryota,Rhizaria,Cercozoa,Filosa-Imbricatea,Euglyphida,Paulinellidae,NA,NA,NA,NA
Otu2073,Main genome;Eukaryota;Rhizaria;Cercozoa;Chlorarachniophyceae;Chlorarachnida;Chlorarachnida (order);X (Chlorarachnida (order));Chlorarachnida (X (Chlorarachnida (order)));XX (Chlorarachnida (X (Chlorarachnida (order))));Chlorarachnida (XX (Chlorarachnida (X (Chlorarachnida (order)))));XX (Chlorarachnida (XX (Chlorarachnida (X (Chlorarachnida (order))))));sp. (XX (Chlorarachnida (XX (Chlorarachnida (X (Chlorarachnida (order))))))),Eukaryota,Rhizaria,Cercozoa,Chlorarachniophyceae,Chlorarachnida,NA,NA,NA,NA,NA
Otu2070,Main genome;Eukaryota;Opisthokonta;Metazoa;Mollusca;Bivalvia;Heteroconchia;Sphenia;Unknown Sphenia genus 1,Eukaryota,Opisthokonta,Metazoa,Mollusca,Bivalvia,Heteroconchia,Sphenia,NA,NA,NA
Otu2071,Main genome;Eukaryota;Rhizaria;Cercozoa;Filosa-Thecofilosea;Cryomonadida;Protaspa-lineage;Protaspa-lineage (family);X (Protaspa-lineage (family));Protaspa-lineage (X (Protaspa-lineage (family)));X (Protaspa-lineage (X (Protaspa-lineage (family))));sp. (X (Protaspa-lineage (X (Protaspa-lineage (family))))),Eukaryota,Rhizaria,Cercozoa,Filosa-Thecofilosea,Cryomonadida,Protaspa-lineage,NA,NA,NA,NA
Otu2076,Main genome;Eukaryota;Alveolata;Ciliophora;Spirotrichea;Euplotia;Aspidiscidae;Unknown Aspidiscidae family 2,Eukaryota,Alveolata,Ciliophora,Spirotrichea,Euplotia,Aspidiscidae,NA,NA,NA,NA
Otu2077,Main genome;Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta (class);X (Bacillariophyta (class));Raphid-pennate,Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Raphid-pennate,NA,NA,NA,NA,NA
Otu2074,Main genome;Eukaryota;Rhizaria;Cercozoa;Cercozoa (phylum);X (Cercozoa (phylum));Cercozoa (X (Cercozoa (phylum)));XX (Cercozoa (X (Cercozoa (phylum))));Cercozoa (XX (Cercozoa (X (Cercozoa (phylum)))));XXX (Cercozoa (XX (Cercozoa (X (Cercozoa (phylum))))));Cercozoa (XXX (Cercozoa (XX (Cercozoa (X (Cercozoa (phylum)))))));XXXX (Cercozoa (XXX (Cercozoa (XX (Cercozoa (X (Cercozoa (phylum))))))));Cercozoa (XXXX (Cercozoa (XXX (Cercozoa (XX (Cercozoa (X (Cercozoa (phylum)))))))));XXXX (Cercozoa (XXXX (Cercozoa (XXX (Cercozoa (XX (Cercozoa (X (Cercozoa (phylum))))))))));sp. (XXXX (Cercozoa (XXXX (Cercozoa (XXX (Cercozoa (XX (Cercozoa (X (Cercozoa (phylum))))))))))),Eukaryota,Rhizaria,Cercozoa,NA,NA,NA,NA,NA,NA,NA
Otu493,Main genome;Eukaryota;Alveolata;Apicomplexa;Gregarinomorphea;Eugregarinorida;Polyplicariidae;Polyplicarium;Polyplicarium (genus);sp. (Polyplicarium (genus)),Eukaryota,Alveolata,Apicomplexa,Gregarinomorphea,Eugregarinorida,Polyplicariidae,Polyplicarium,NA,NA,NA
Otu2387,Main genome;Eukaryota;Stramenopiles;Opalozoa;MAST-12;MAST-12A;MAST-12A (order);X (MAST-12A (order));MAST-12A (X (MAST-12A (order)));XX (MAST-12A (X (MAST-12A (order))));MAST-12A (XX (MAST-12A (X (MAST-12A (order)))));XX (MAST-12A (XX (MAST-12A (X (MAST-12A (order))))));sp. (XX (MAST-12A (XX (MAST-12A (X (MAST-12A (order))))))),Eukaryota,Stramenopiles,Opalozoa,MAST-12,MAST-12A,NA,NA,NA,NA,NA
Otu2278,Main genome;Eukaryota;Stramenopiles;Ochrophyta;MOCH-5;MOCH-5 (class);X (MOCH-5 (class));MOCH-5 (X (MOCH-5 (class)));XX (MOCH-5 (X (MOCH-5 (class))));MOCH-5 (XX (MOCH-5 (X (MOCH-5 (class)))));XXX (MOCH-5 (XX (MOCH-5 (X (MOCH-5 (class))))));MOCH-5 (XXX (MOCH-5 (XX (MOCH-5 (X (MOCH-5 (class)))))));XXX (MOCH-5 (XXX (MOCH-5 (XX (MOCH-5 (X (MOCH-5 (class))))))));sp. (XXX (MOCH-5 (XXX (MOCH-5 (XX (MOCH-5 (X (MOCH-5 (class))))))))),Eukaryota,Stramenopiles,Ochrophyta,MOCH-5,NA,NA,NA,NA,NA,NA
Otu2279,Main genome;Eukaryota;Opisthokonta;Metazoa,Eukaryota,Opisthokonta,Metazoa,NA,NA,NA,NA,NA,NA,NA
Otu2275,Main genome;Eukaryota;Alveolata;Apicomplexa;Gregarinomorphea;Eugregarinorida;Lecudinidae;Lecudinidae (family);X (Lecudinidae (family));Lecudinidae (X (Lecudinidae (family)));X (Lecudinidae (X (Lecudinidae (family))));sp. (X (Lecudinidae (X (Lecudinidae (family))))),Eukaryota,Alveolata,Apicomplexa,Gregarinomorphea,Eugregarinorida,Lecudinidae,NA,NA,NA,NA
Otu2270,Main genome;Eukaryota;Alveolata;Perkinsea;Perkinsida;Perkinsida (class);X (Perkinsida (class));Perkinsida (X (Perkinsida (class)));XX (Perkinsida (X (Perkinsida (class))));Perkinsida (XX (Perkinsida (X (Perkinsida (class)))));XXX (Perkinsida (XX (Perkinsida (X (Perkinsida (class))))));Perkinsida (XXX (Perkinsida (XX (Perkinsida (X (Perkinsida (class)))))));XXX (Perkinsida (XXX (Perkinsida (XX (Perkinsida (X (Perkinsida (class))))))));sp. (XXX (Perkinsida (XXX (Perkinsida (XX (Perkinsida (X (Perkinsida (class))))))))),Eukaryota,Alveolata,Perkinsea,Perkinsida,NA,NA,NA,NA,NA,NA
Otu2272,Main genome;Eukaryota;Opisthokonta;Metazoa;Rotifera;Rotifera (class);X (Rotifera (class));Rotifera (X (Rotifera (class)));XX (Rotifera (X (Rotifera (class)))),Eukaryota,Opisthokonta,Metazoa,Rotifera,NA,NA,NA,NA,NA,NA
Otu2273,Main genome;Eukaryota;Rhizaria;Cercozoa;Filosa-Thecofilosea;Cryomonadida;Cryothecomonas-lineage;Unknown Cryothecomonas-lineage family 1,Eukaryota,Rhizaria,Cercozoa,Filosa-Thecofilosea,Cryomonadida,Cryothecomonas-lineage,NA,NA,NA,NA
Otu1512,Main genome;Eukaryota;Alveolata;Dinoflagellata,Eukaryota,Alveolata,Dinoflagellata,NA,NA,NA,NA,NA,NA,NA
Otu1513,Main genome;Eukaryota;Alveolata;Perkinsea;Perkinsida;Perkinsida (class);X (Perkinsida (class));Perkinsida (X (Perkinsida (class)));XX (Perkinsida (X (Perkinsida (class))));Perkinsus;Perkinsus (strain);qugwadi,Eukaryota,Alveolata,Perkinsea,Perkinsida,Perkinsus,qugwadi,NA,NA,NA,Perkinsus_qugwadi
Otu1514,Main genome;Eukaryota;Opisthokonta;Metazoa;Urochordata;Urochordata (class);Unknown Urochordata (class) order 1,Eukaryota,Opisthokonta,Metazoa,Urochordata,NA,NA,NA,NA,NA,NA
Otu1515,Main genome;Eukaryota;Rhizaria;Cercozoa;Filosa-Imbricatea;Filosa-Imbricatea (class);X (Filosa-Imbricatea (class)),Eukaryota,Rhizaria,Cercozoa,Filosa-Imbricatea,NA,NA,NA,NA,NA,NA
Otu1516,Main genome;Eukaryota;Alveolata;Ciliophora;Oligohymenophorea;Scuticociliatia;Philasterida,Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,Scuticociliatia,Philasterida,NA,NA,NA,NA
Otu1517,Main genome;Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta (class);X (Bacillariophyta (class));Polar-centric-Mediophyceae,Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Polar-centric-Mediophyceae,NA,NA,NA,NA,NA
Otu1518,Main genome;Eukaryota;Rhizaria;Cercozoa,Eukaryota,Rhizaria,Cercozoa,NA,NA,NA,NA,NA,NA,NA
Otu1519,Main genome;Eukaryota;Rhizaria;Cercozoa;Filosa-Thecofilosea,Eukaryota,Rhizaria,Cercozoa,Filosa-Thecofilosea,NA,NA,NA,NA,NA,NA
Otu2094,Main genome;Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta (class);X (Bacillariophyta (class));Raphid-pennate;Raphid-pennate (genus);X (Raphid-pennate (genus));Raphid-pennate (X (Raphid-pennate (genus)));X (Raphid-pennate (X (Raphid-pennate (genus))));sp. (X (Raphid-pennate (X (Raphid-pennate (genus))))),Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Raphid-pennate,NA,NA,NA,NA,NA
Otu2096,Main genome;Eukaryota;Archaeplastida;Chlorophyta;Ulvophyceae;Bryopsidales;Ostreobiaceae;Ostreobium (Ostreobiaceae);Ostreobium (Ostreobium (Ostreobiaceae));Unknown Ostreobium (Ostreobium (Ostreobiaceae)) species 1,Eukaryota,Archaeplastida,Chlorophyta,Ulvophyceae,Bryopsidales,Ostreobiaceae,NA,NA,NA,NA
Otu2097,Main genome;Eukaryota;Stramenopiles;Sagenista;Labyrinthulomycetes;Oblongichytrida;Oblongichytridiaceae;Oblongichytrium;Unknown Oblongichytrium genus 3,Eukaryota,Stramenopiles,Sagenista,Labyrinthulomycetes,Oblongichytrida,Oblongichytridiaceae,Oblongichytrium,NA,NA,NA
Otu2090,Main genome;Eukaryota;Rhizaria;Cercozoa;Filosa-Imbricatea,Eukaryota,Rhizaria,Cercozoa,Filosa-Imbricatea,NA,NA,NA,NA,NA,NA
Otu2091,Main genome;Eukaryota;Opisthokonta;Metazoa;Platyhelminthes;Turbellaria;Rhabdocoela;Unknown Rhabdocoela family 7,Eukaryota,Opisthokonta,Metazoa,Platyhelminthes,Turbellaria,Rhabdocoela,NA,NA,NA,NA
Otu2092,Main genome;Eukaryota;Apusozoa;Apusomonadidae;Apusomonadidae (phylum);Group-1;Apusomonadidae (Group-1);Group-1 (Apusomonadidae (Group-1));X (Group-1 (Apusomonadidae (Group-1)));Apusomonadidae (X (Group-1 (Apusomonadidae (Group-1))));Group-1 (Apusomonadidae (X (Group-1 (Apusomonadidae (Group-1)))));XX (Group-1 (Apusomonadidae (X (Group-1 (Apusomonadidae (Group-1)))))),Eukaryota,Apusozoa,Apusomonadidae,Group-1,NA,NA,NA,NA,NA,NA
Otu2098,Main genome;Eukaryota;Rhizaria;Cercozoa;Filosa-Thecofilosea;Ventricleftida,Eukaryota,Rhizaria,Cercozoa,Filosa-Thecofilosea,Ventricleftida,NA,NA,NA,NA,NA
Otu2099,Main genome;Eukaryota;Opisthokonta;Metazoa;Arthropoda;Crustacea;Malacostraca;Eualus;Unknown Eualus genus 2,Eukaryota,Opisthokonta,Metazoa,Arthropoda,Crustacea,Malacostraca,Eualus,NA,NA,NA
Otu528,Main genome;Eukaryota;Opisthokonta;Metazoa;Arthropoda;Crustacea;Unknown Crustacea order 5,Eukaryota,Opisthokonta,Metazoa,Arthropoda,Crustacea,NA,NA,NA,NA,NA
Otu1208,Main genome;Eukaryota;Hacrobia;Centroheliozoa;Centroheliozoa (phylum);X (Centroheliozoa (phylum));Centroheliozoa (X (Centroheliozoa (phylum)));XX (Centroheliozoa (X (Centroheliozoa (phylum))));Centroheliozoa (XX (Centroheliozoa (X (Centroheliozoa (phylum)))));XXX (Centroheliozoa (XX (Centroheliozoa (X (Centroheliozoa (phylum))))));Centroheliozoa (XXX (Centroheliozoa (XX (Centroheliozoa (X (Centroheliozoa (phylum)))))));XXXX (Centroheliozoa (XXX (Centroheliozoa (XX (Centroheliozoa (X (Centroheliozoa (phylum))))))));Centroheliozoa (XXXX (Centroheliozoa (XXX (Centroheliozoa (XX (Centroheliozoa (X (Centroheliozoa (phylum)))))))));XXXX (Centroheliozoa (XXXX (Centroheliozoa (XXX (Centroheliozoa (XX (Centroheliozoa (X (Centroheliozoa (phylum))))))))));sp. (XXXX (Centroheliozoa (XXXX (Centroheliozoa (XXX (Centroheliozoa (XX (Centroheliozoa (X (Centroheliozoa (phylum))))))))))),Eukaryota,Hacrobia,Centroheliozoa,NA,NA,NA,NA,NA,NA,NA
Otu1209,Main genome;Eukaryota;Rhizaria;Cercozoa;Filosa-Thecofilosea;Cryomonadida;Protaspa-lineage;Protaspa-lineage (family);X (Protaspa-lineage (family));Protaspa-lineage (X (Protaspa-lineage (family)));X (Protaspa-lineage (X (Protaspa-lineage (family))));sp. (X (Protaspa-lineage (X (Protaspa-lineage (family))))),Eukaryota,Rhizaria,Cercozoa,Filosa-Thecofilosea,Cryomonadida,Protaspa-lineage,NA,NA,NA,NA
Otu1204,Main genome;Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta (class);X (Bacillariophyta (class)),Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,NA,NA,NA,NA,NA,NA
Otu1205,Main genome;Eukaryota;Rhizaria;Cercozoa;Filosa-Granofilosea;Cryptofilida;Nanofilidae;Unknown Nanofilidae family 1,Eukaryota,Rhizaria,Cercozoa,Filosa-Granofilosea,Cryptofilida,Nanofilidae,NA,NA,NA,NA
Otu1206,Main genome;Eukaryota;Hacrobia;Katablepharidophyta;Katablepharidaceae;Katablepharidales;Katablepharidales (order);X (Katablepharidales (order)),Eukaryota,Hacrobia,Katablepharidophyta,Katablepharidaceae,Katablepharidales,NA,NA,NA,NA,NA
Otu1207,Main genome;Eukaryota;Rhizaria;Cercozoa;Endomyxa;Vampyrellida;Thalassomyxa-lineage;Thalassomyxa-lineage (family);X (Thalassomyxa-lineage (family));Thalassomyxa-lineage (X (Thalassomyxa-lineage (family)));X (Thalassomyxa-lineage (X (Thalassomyxa-lineage (family))));sp. (X (Thalassomyxa-lineage (X (Thalassomyxa-lineage (family))))),Eukaryota,Rhizaria,Cercozoa,Endomyxa,Vampyrellida,Thalassomyxa-lineage,NA,NA,NA,NA
